yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,CRSP_SPvw,CRSP_SPvwx
200409,1114.58,19.163,57.77,0.28948530148498008,1.6500000000000001E-2,5.4600000000000003E-2,6.2699999999999992E-2,4.8800000000000003E-2,9.1322561442699953E-3,1.1000000000000001E-3,2.1108179419524475E-3,9.5999999999999992E-3,1.01E-2,7.0568318477852508E-4,1.0817E-2,9.3469999999999994E-3
200410,1130.2,19.256,58.03,0.29100959663803533,1.7600000000000001E-2,5.4699999999999999E-2,6.2100000000000002E-2,4.7800000000000002E-2,7.4288561584602963E-3,1.1000000000000001E-3,5.26592943654558E-3,1.54E-2,1.6400000000000001E-2,1.2304685240596162E-3,1.4973E-2,1.3698999999999999E-2
200411,1173.82,19.349,58.29,0.27983164589250886,2.07E-2,5.5199999999999999E-2,6.2E-2,5.0200000000000002E-2,1.2176910013646586E-2,1.5E-3,5.238344683080598E-4,-2.3400000000000001E-2,-0.02,8.5742555277373259E-4,4.0558999999999998E-2,3.5571999999999999E-2
200412,1211.92,19.442,58.55,0.27061924267899223,2.1899999999999999E-2,5.4699999999999999E-2,6.1500000000000006E-2,4.8399999999999999E-2,1.3001504652315223E-2,1.6000000000000001E-3,-3.6649214659685292E-3,2.5000000000000001E-2,2.5700000000000001E-2,7.2785019890025243E-4,3.3734E-2,3.2086000000000003E-2
200501,1181.27,19.703000000000003,59.106666666666669,0.2781798561288244,2.3300000000000001E-2,5.3600000000000002E-2,6.0199999999999997E-2,4.65E-2,1.3545495784971303E-2,1.6000000000000001E-3,2.1019442984759884E-3,0.03,2.7699999999999999E-2,8.214051254810047E-4,-2.3824000000000001E-2,-2.4749E-2
200502,1203.5999999999999,19.964000000000002,59.663333333333334,0.27104102364523147,2.5399999999999999E-2,5.2000000000000005E-2,5.8200000000000002E-2,4.7899999999999998E-2,1.1758413862310869E-2,1.6000000000000001E-3,5.7682223387520715E-3,-1.2800000000000001E-2,-1.12E-2,8.3444374675235139E-4,2.1152000000000001E-2,1.9015000000000001E-2
200503,1180.5899999999999,20.225000000000001,60.22,0.31985688934248308,2.7400000000000001E-2,5.4000000000000006E-2,6.0599999999999994E-2,4.8800000000000003E-2,9.0972309868294719E-3,2.0999999999999999E-3,7.8206465067778286E-3,-7.1999999999999998E-3,-1.2500000000000001E-2,8.5989459647531851E-4,-1.7239999999999998E-2,-1.8728999999999999E-2
200504,1156.8499999999999,20.458333333333336,61.233333333333334,0.32962440066283966,2.7799999999999998E-2,5.33E-2,6.0499999999999998E-2,4.6100000000000002E-2,7.9355618737927004E-3,2.0999999999999999E-3,6.7252974650799935E-3,3.73E-2,3.27E-2,1.8258937395814823E-3,-1.8925999999999998E-2,-2.0076E-2
200505,1191.5,20.69166666666667,62.24666666666667,0.32096550459136297,2.8399999999999998E-2,5.1500000000000004E-2,6.0100000000000001E-2,4.3999999999999997E-2,4.7766125512143914E-3,2.3999999999999998E-3,-1.0277492291880241E-3,2.9700000000000001E-2,2.9499999999999998E-2,8.5941595810016982E-4,3.1994000000000002E-2,3.0155999999999999E-2
200506,1191.33,20.925000000000001,63.26,0.32697905687315876,2.9700000000000001E-2,4.9599999999999998E-2,5.8600000000000006E-2,4.2900000000000001E-2,5.365659888997361E-3,2.3E-3,5.1440329218110925E-4,1.67E-2,1.41E-2,5.4211870585804938E-4,1.717E-3,1.3899999999999999E-4
200507,1234.18,21.107000000000003,64.33,0.31573427460621317,3.2199999999999999E-2,5.0599999999999999E-2,5.9500000000000004E-2,4.5600000000000002E-2,4.4800757809423846E-3,2.3999999999999998E-3,4.6272493573265017E-3,-2.8799999999999999E-2,-2.4400000000000002E-2,6.4990818199600305E-4,3.7364000000000001E-2,3.6163000000000001E-2
200508,1220.33,21.289000000000001,65.400000000000006,0.32053312471378415,3.44E-2,5.0900000000000001E-2,5.96E-2,4.3200000000000002E-2,5.40493937815467E-3,3.0000000000000001E-3,5.1177072671442225E-3,3.3300000000000003E-2,2.3300000000000001E-2,6.9672337650219813E-4,-9.1590000000000005E-3,-1.1265000000000001E-2
200509,1228.81,21.471000000000004,66.47,0.31789150983564674,3.4200000000000001E-2,5.1299999999999998E-2,6.0299999999999999E-2,4.6399999999999997E-2,6.7164013348262287E-3,2.8999999999999998E-3,1.2219959266802416E-2,-3.3799999999999997E-2,-3.1E-2,6.5990069329737962E-4,8.0669999999999995E-3,6.9160000000000003E-3
200510,1207.01,21.719333333333335,67.59,0.32180818710985654,3.7100000000000001E-2,5.3499999999999999E-2,6.3E-2,4.8399999999999999E-2,5.7493057228715141E-3,2.7000000000000001E-3,2.012072434607548E-3,-1.9599999999999999E-2,-2.0400000000000001E-2,1.8179863199098705E-3,-1.5671999999999998E-2,-1.6697E-2
200511,1249.48,21.96766666666667,68.710000000000008,0.31091434562881098,3.8800000000000001E-2,5.4199999999999998E-2,6.3899999999999998E-2,4.8099999999999997E-2,5.7679658500382636E-3,3.0999999999999999E-3,-8.0321285140562138E-3,7.6E-3,9.9000000000000008E-3,5.3989891190620476E-4,3.8288999999999997E-2,3.5674999999999998E-2
200512,1248.29,22.216000000000001,69.83,0.31347795661301608,3.8900000000000004E-2,5.3699999999999998E-2,6.3200000000000006E-2,4.6100000000000002E-2,3.058885646370382E-3,3.2000000000000002E-3,-4.0485829959513442E-3,2.6700000000000002E-2,2.2499999999999999E-2,4.3299762004706769E-4,-6.0000000000000002E-5,-1.3960000000000001E-3
200601,1280.08,22.405333333333335,70.776666666666671,0.30922625786250346,4.24E-2,5.2900000000000003E-2,6.2400000000000004E-2,4.7399999999999998E-2,-4.4574039621964723E-4,3.4999999999999996E-3,7.6219512195121464E-3,-1.18E-2,-9.2999999999999992E-3,9.7542520355785192E-4,2.6442E-2,2.5423999999999999E-2
200602,1280.6600000000001,22.594666666666665,71.723333333333329,0.30561036111634149,4.4299999999999999E-2,5.3499999999999999E-2,6.2699999999999992E-2,4.5699999999999998E-2,2.0383227514139696E-3,3.4000000000000002E-3,2.0171457387794245E-3,2.3800000000000002E-2,1.2800000000000001E-2,6.485364099820686E-4,2.4250000000000001E-3,1.6699999999999999E-4
200603,1294.8699999999999,22.783999999999999,72.67,0.31600944072184439,4.5100000000000001E-2,5.5300000000000002E-2,6.4100000000000004E-2,5.0700000000000002E-2,2.1519945273199229E-3,3.7000000000000002E-3,5.5359838953197293E-3,-5.3900000000000003E-2,-4.0399999999999998E-2,5.4525077589459992E-4,1.2909E-2,1.1511E-2
200604,1310.6099999999999,23.001666666666665,73.276666666666671,0.30884197784139195,4.5999999999999999E-2,5.8400000000000001E-2,6.6799999999999998E-2,5.3199999999999997E-2,-3.4725183274703273E-3,3.5999999999999999E-3,8.5085085085083723E-3,-2.47E-2,-2.24E-2,5.9980729319040061E-4,1.2064E-2,1.085E-2
200605,1270.0899999999999,23.219333333333335,73.883333333333326,0.3143403075308619,4.7199999999999999E-2,5.9500000000000004E-2,6.7500000000000004E-2,5.3499999999999999E-2,-2.6567381951168563E-3,4.3E-3,4.9627791563275903E-3,1E-3,-2E-3,1.3551637127247164E-3,-2.8319E-2,-3.0519000000000001E-2
200606,1270.2,23.437000000000001,74.489999999999995,0.31485028994943598,4.7899999999999998E-2,5.8899999999999994E-2,6.7799999999999999E-2,5.3100000000000001E-2,-2.1954893929029295E-3,4.0000000000000001E-3,1.9753086419753707E-3,9.1999999999999998E-3,3.8999999999999998E-3,2.1028156555683245E-3,1.5870000000000001E-3,3.48E-4
200607,1276.6600000000001,23.656666666666666,75.849999999999994,0.31385217528125248,4.9500000000000002E-2,5.8499999999999996E-2,6.7599999999999993E-2,5.1799999999999999E-2,-2.3631202828282706E-3,4.0000000000000001E-3,2.9571217348447476E-3,1.9900000000000001E-2,2.3699999999999999E-2,1.4516632187408847E-3,5.5710000000000004E-3,4.5100000000000001E-3
200608,1303.82,23.876333333333331,77.209999999999994,0.30846179867588075,4.9599999999999998E-2,5.6799999999999996E-2,6.59E-2,4.9599999999999998E-2,-8.4739866765052244E-3,4.1999999999999997E-3,1.9656019656020263E-3,2.9899999999999999E-2,3.61E-2,4.6925153147518912E-4,2.4150000000000001E-2,2.1679E-2
200609,1335.85,24.095999999999997,78.569999999999993,0.30059328354055592,4.8099999999999997E-2,5.5099999999999996E-2,6.4299999999999996E-2,4.8399999999999999E-2,-9.4934855776689121E-3,4.0999999999999995E-3,-4.9043648847474364E-3,1.7000000000000001E-2,1.83E-2,5.1339521046218776E-4,2.6487E-2,2.5295999999999999E-2
200610,1377.94,24.358666666666664,79.55,0.29059916081230192,4.9200000000000001E-2,5.5099999999999996E-2,6.4199999999999993E-2,4.8099999999999997E-2,-8.934739985365793E-3,4.0999999999999995E-3,-5.4213898472152966E-3,7.7000000000000002E-3,1.2699999999999999E-2,4.5058820816370787E-4,3.2527E-2,3.1419999999999997E-2
200611,1400.63,24.621333333333332,80.53,0.28724186769192755,4.9400000000000006E-2,5.33E-2,6.2E-2,4.6699999999999998E-2,-1.5111028781144929E-2,4.1999999999999997E-3,-1.4866204162538033E-3,2.07E-2,2.46E-2,5.9219511512645069E-4,1.8384999999999999E-2,1.5886999999999998E-2
200612,1418.3,24.884,81.509999999999991,0.28168239971435793,4.8499999999999995E-2,5.3200000000000004E-2,6.2199999999999998E-2,4.9099999999999998E-2,-1.5036779086330618E-2,4.0000000000000001E-3,1.4888337468983437E-3,-2.3599999999999999E-2,-2.3199999999999998E-2,3.5753076534906901E-4,1.3768000000000001E-2,1.2293999999999999E-2
200701,1438.24,25.087333333333333,82.056666666666658,0.27814421048211452,4.9800000000000004E-2,5.4000000000000006E-2,6.3399999999999998E-2,5.0200000000000002E-2,-1.3986663485516117E-2,4.4000000000000003E-3,3.0525272547075044E-3,-1.0200000000000001E-2,-5.1000000000000004E-3,4.5048378439812626E-4,1.5313E-2,1.4345E-2
200702,1406.82,25.290666666666667,82.603333333333325,0.28614849416764548,5.0300000000000004E-2,5.3899999999999997E-2,6.2800000000000009E-2,4.7699999999999999E-2,-1.5141024061268861E-2,3.8E-3,5.3503675598767231E-3,3.3500000000000002E-2,2.87E-2,1.4768551543765929E-3,-1.9288E-2,-2.1597999999999999E-2
200703,1420.86,25.494,83.149999999999991,0.26905001346109259,4.9400000000000006E-2,5.2999999999999999E-2,6.2699999999999992E-2,4.9299999999999997E-2,-1.248635258056803E-2,4.3E-3,9.1056958510853381E-3,-1.4500000000000001E-2,-2.3099999999999999E-2,1.5875258859558124E-3,1.0893999999999999E-2,9.6790000000000001E-3
200704,1482.37,25.719333333333331,83.740248104907636,0.25445616893961986,4.87E-2,5.4699999999999999E-2,6.3899999999999998E-2,4.8899999999999999E-2,-8.9118997432612711E-3,4.4000000000000003E-3,6.4961626865089883E-3,8.5000000000000006E-3,1.4E-2,5.8214615876541528E-4,4.3991000000000002E-2,4.2856999999999999E-2
200705,1530.62,25.944666666666663,84.33049620981528,0.24391149412539881,4.7300000000000002E-2,5.4699999999999999E-2,6.3899999999999998E-2,5.0999999999999997E-2,-1.0283117668599852E-2,4.0999999999999995E-3,6.110718674704696E-3,-0.02,-1.78E-2,6.9657339303615931E-4,3.4458999999999997E-2,3.2154000000000002E-2
200706,1503.35,26.169999999999998,84.920744314722924,0.24789560997351326,4.6100000000000002E-2,5.79E-2,6.7000000000000004E-2,5.21E-2,-1.1064005574304005E-2,4.0000000000000001E-3,1.9379751766057662E-3,-9.1000000000000004E-3,-1.4800000000000001E-2,1.4724362327397814E-3,-1.6619999999999999E-2,-1.7829000000000001E-2
200707,1455.27,26.43933333333333,82.814077648056269,0.25158496439999195,4.82E-2,5.7300000000000004E-2,6.6500000000000004E-2,5.0099999999999999E-2,-1.5261855052461764E-2,4.0000000000000001E-3,-2.543772078021922E-4,2.8400000000000002E-2,-3.2000000000000002E-3,2.4262615025348799E-3,-3.1196999999999999E-2,-3.2282999999999999E-2
200708,1473.99,26.708666666666666,80.7074109813896,0.24883985118762977,4.2000000000000003E-2,5.79E-2,6.6500000000000004E-2,4.87E-2,-1.2197537478741444E-2,4.1999999999999997E-3,-1.8339022270870142E-3,1.9900000000000001E-2,1.52E-2,5.1339638120970754E-3,1.5094E-2,1.2859000000000001E-2
200709,1526.75,26.978000000000002,78.600744314722931,0.23920743671233688,3.8900000000000004E-2,5.74E-2,6.59E-2,4.8899999999999999E-2,-1.3015004021967343E-2,3.2000000000000002E-3,2.755907405358915E-3,1.1999999999999999E-3,1.35E-2,1.8684768372137549E-3,3.7468000000000001E-2,3.5922999999999997E-2
200710,1549.38,27.229333333333333,74.46074431472293,0.2386170601315469,3.9E-2,5.6600000000000004E-2,6.480000000000001E-2,4.8000000000000001E-2,-1.7954799851332619E-2,3.2000000000000002E-3,2.1391913281212371E-3,1.55E-2,8.8000000000000005E-3,1.682877827927416E-3,1.736E-2,1.6292000000000001E-2
200711,1481.14,27.480666666666664,70.32074431472293,0.24857969160310339,3.27E-2,5.4400000000000004E-2,6.4000000000000001E-2,4.4499999999999998E-2,-2.5158604030400853E-2,3.4000000000000002E-3,5.9396178734156813E-3,4.6800000000000001E-2,7.9000000000000008E-3,5.6368359827884762E-3,-4.1382000000000002E-2,-4.3581000000000002E-2
200712,1468.36,27.731999999999999,66.180744314722929,0.2505829731427226,0.03,5.4900000000000004E-2,6.6500000000000004E-2,4.4999999999999998E-2,-4.063729411760849E-2,2.7000000000000001E-3,-6.7086312964781403E-4,-2.8999999999999998E-3,2.8E-3,2.345330443473616E-3,-6.1159999999999999E-3,-7.9030000000000003E-3
200801,1378.55,27.921999999999997,64.250744314722937,0.2627544223091714,2.75E-2,5.33E-2,6.54E-2,4.36E-2,-4.317915327534521E-2,2.0999999999999999E-3,4.9705764726046819E-3,2.1299999999999999E-2,1.6999999999999999E-3,4.831785710264179E-3,-6.1165999999999998E-2,-6.2331999999999999E-2
200802,1330.63,28.111999999999998,62.320744314722937,0.27097932103928291,2.12E-2,5.5300000000000002E-2,6.8199999999999997E-2,4.3799999999999999E-2,-4.9608215288993437E-2,1.2999999999999999E-3,2.9041121849535667E-3,1.8E-3,-7.1000000000000004E-3,3.2256416654840104E-3,-3.1419000000000002E-2,-3.3693000000000001E-2
200803,1322.7,28.302,60.390744314722937,0.25405756718033023,1.26E-2,5.5099999999999996E-2,6.8900000000000003E-2,4.3200000000000002E-2,-5.183155862581227E-2,1.7000000000000001E-3,8.6682129309896272E-3,1.06E-2,-5.8999999999999999E-3,6.3376728223022705E-3,-3.3999999999999998E-3,-5.0540000000000003E-3
200804,1385.59,28.438666666666666,57.383829543148622,0.24301469641883508,1.29E-2,5.5500000000000001E-2,6.9699999999999998E-2,4.58E-2,-4.8844729263634666E-2,1.8E-3,6.0647783897194163E-3,-2.8799999999999999E-2,9.1000000000000004E-3,2.9037294854902507E-3,4.8628999999999999E-2,4.7489999999999997E-2
200805,1400.38,28.575333333333333,54.376914771574306,0.24651061216997197,1.7299999999999999E-2,5.57E-2,6.93E-2,4.7500000000000001E-2,-4.5462389716164009E-2,1.8E-3,8.4208860317562806E-3,-1.6400000000000001E-2,-2.7699999999999999E-2,1.6406529901543739E-3,1.2985999999999999E-2,1.0708000000000001E-2
200806,1280,28.712000000000003,51.37,0.27449138811331442,1.8600000000000002E-2,5.6799999999999996E-2,7.0699999999999999E-2,4.5999999999999999E-2,-4.7376885923600502E-2,1.7000000000000001E-3,1.0076996934894167E-2,2.1999999999999999E-2,-6.1000000000000004E-3,3.425240482590618E-3,-8.2841999999999999E-2,-8.4569000000000005E-2
200807,1267.3800000000001,28.759333333333338,49.563333333333333,0.27381565509640515,1.6299999999999999E-2,5.67E-2,7.1599999999999997E-2,4.65E-2,-4.693184528633302E-2,1.5E-3,5.2510111281218741E-3,-2.5000000000000001E-3,-1.09E-2,4.4658468471836434E-3,-7.306E-3,-8.7379999999999992E-3
200808,1282.83,28.806666666666668,47.756666666666668,0.26988924550939702,1.72E-2,5.6399999999999999E-2,7.1500000000000008E-2,4.4900000000000002E-2,-4.6333436707354805E-2,1.2999999999999999E-3,-3.9915622556417896E-3,2.4199999999999999E-2,1.21E-2,3.447847225659779E-3,1.4955E-2,1.2682000000000001E-2
200809,1166.3599999999999,28.854000000000003,45.95,0.28712354824499153,1.1299999999999999E-2,5.6500000000000002E-2,7.3099999999999998E-2,4.4299999999999999E-2,-4.8922844429760484E-2,1.5E-3,-1.3830185406644713E-3,1.12E-2,-8.6300000000000002E-2,2.3774669175021204E-2,-8.5467000000000001E-2,-8.7287000000000003E-2
200810,968.75,28.698333333333334,35.593333333333334,0.33409937361997466,6.7000000000000002E-3,6.2800000000000009E-2,8.8800000000000004E-2,4.7800000000000002E-2,-5.5954166740540177E-2,8.0000000000000004E-4,-1.010133328457874E-2,-3.8300000000000001E-2,-4.4999999999999998E-2,5.8088524686249587E-2,-0.16697999999999999,-0.16845499999999999
200811,896.24,28.542666666666669,25.236666666666665,0.35286735590732399,1.9E-3,6.1200000000000004E-2,9.2100000000000015E-2,3.7199999999999997E-2,-5.2779575137137165E-2,2.9999999999999997E-4,-1.9152895328595876E-2,0.14430000000000001,0.1174,3.625688051113956E-2,-7.3511999999999994E-2,-7.6513999999999999E-2
200812,903.25,28.387,14.879999999999995,0.35498422472109836,2.9999999999999997E-4,5.0499999999999996E-2,8.43E-2,3.0300000000000001E-2,-2.4498463552055576E-2,0,-1.0342473814287434E-2,9.6699999999999994E-2,0.156,2.0090081348220136E-2,1.1995E-2,9.2289999999999994E-3
200901,825.88,28.009666666666668,12.206666666666663,0.3893931402374245,1.2999999999999999E-3,5.0499999999999996E-2,8.14E-2,3.9399999999999998E-2,-2.5056137819373984E-2,0,4.3524173754210249E-3,-0.1124,-9.4899999999999998E-2,1.197109600555081E-2,-8.2614999999999994E-2,-8.4039000000000003E-2
200902,735.09,27.632333333333335,9.5333333333333314,0.44110305496444108,3.0000000000000001E-3,5.2699999999999997E-2,8.0799999999999997E-2,4.0099999999999997E-2,-2.4927494710036111E-2,1E-4,4.9729330359047363E-3,-5.6000000000000008E-3,-3.0800000000000001E-2,9.9612091726442951E-3,-0.103588,-0.107402
200903,797.87,27.255000000000003,6.8599999999999994,0.29652828522313285,2.0999999999999999E-3,5.5E-2,8.4199999999999997E-2,3.5499999999999997E-2,-3.7427387583303981E-2,2.0000000000000001E-4,2.4317484554154944E-3,6.4100000000000004E-2,-1.8E-3,2.0364378680067623E-2,8.7634000000000004E-2,8.4154000000000007E-2
200904,872.81,26.701333333333338,7.0766666666666662,0.27622757745968474,1.6000000000000001E-3,5.3899999999999997E-2,8.3900000000000002E-2,4.0999999999999995E-2,-3.0993036961516885E-2,1E-4,2.4963682777880969E-3,-6.4899999999999999E-2,-3.0000000000000001E-3,7.5510402627314765E-3,9.4229999999999994E-2,9.2549999999999993E-2
200905,919.14,26.147666666666669,7.293333333333333,0.26543204793225678,1.8E-3,5.5399999999999998E-2,8.0600000000000005E-2,4.3200000000000002E-2,-2.4348757405885071E-2,0,2.8887638341774657E-3,-2.4799999999999999E-2,4.8899999999999999E-2,6.3811402683786747E-3,5.4640000000000001E-2,5.1847999999999998E-2
200906,919.32,25.594000000000001,7.51,0.26710784894045225,1.8E-3,5.6100000000000004E-2,7.4999999999999997E-2,4.2900000000000001E-2,-2.2097491340393075E-2,1E-4,8.589892263953347E-3,8.3000000000000001E-3,3.5000000000000003E-2,3.4725262232549034E-3,2.4759999999999999E-3,6.8000000000000005E-4
200907,987.48,25.029666666666667,9.1866666666666674,0.24600479087095942,1.8E-3,5.4100000000000002E-2,7.0900000000000005E-2,4.2999999999999997E-2,-1.3781643001128795E-2,1E-4,-1.5855869221532704E-3,1.9E-3,5.6500000000000002E-2,3.7710547463786904E-3,7.4482000000000007E-2,7.3100999999999999E-2
200908,1020.62,24.465333333333334,10.863333333333333,0.23759408947503655,1.7000000000000001E-3,5.2600000000000001E-2,6.5799999999999997E-2,4.1500000000000002E-2,-7.9214037196561529E-3,1E-4,2.2428500448106181E-3,2.3099999999999999E-2,2.35E-2,2.1777240316582847E-3,3.4750999999999997E-2,3.2254999999999999E-2
200909,1057.08,23.901,12.54,0.23231002401083989,1.1999999999999999E-3,5.1299999999999998E-2,6.3099999999999989E-2,4.0300000000000002E-2,-1.4332157265967402E-5,1E-4,6.2548069349599444E-4,1.7600000000000001E-2,2.7300000000000001E-2,1.9126284568230288E-3,3.6533999999999997E-2,3.4978000000000002E-2
200910,1036.19,23.402333333333331,25.349999999999998,0.23229926086692415,7.000000000000001E-4,5.1500000000000004E-2,6.2899999999999998E-2,4.2000000000000003E-2,3.1975992034780111E-3,0,9.6310118581843795E-4,-1.7100000000000001E-2,1.6000000000000001E-3,3.8979662948849334E-3,-1.8259000000000001E-2,-1.9458E-2
200911,1095.6300000000001,22.903666666666666,38.159999999999997,0.21810487160748743,5.0000000000000001E-4,5.1900000000000002E-2,6.3200000000000006E-2,4.0599999999999997E-2,7.5319202702966593E-3,0,7.0775336876738315E-4,2.0799999999999999E-2,4.4000000000000003E-3,2.0013189924019776E-3,6.0256999999999998E-2,5.7606999999999998E-2
200912,1115.0999999999999,22.405000000000001,50.97,0.21636451685597982,5.0000000000000001E-4,5.2600000000000001E-2,6.3700000000000007E-2,4.58E-2,1.0594467949089192E-2,1E-4,-1.7611981694632961E-3,-5.8400000000000001E-2,-2.75E-2,9.3343534814837833E-4,1.8983E-2,1.7346E-2
201001,1073.8699999999999,22.238,54.29,0.22411702010364221,5.9999999999999995E-4,5.2600000000000001E-2,6.25E-2,4.4058899999999998E-2,1.3409685435639048E-2,0,3.4174735701484327E-3,2.63637E-2,9.5528000000000002E-3,1.9917025463290212E-3,-3.5750999999999998E-2,-3.6781000000000001E-2
201002,1104.49,22.070999999999998,57.61,0.21851846830007188,1.1000000000000001E-3,5.3499999999999999E-2,6.3399999999999998E-2,4.4071199999999998E-2,1.3932076589446993E-2,0,2.4920738207656612E-4,3.1541999999999998E-3,3.8800000000000002E-3,2.3732453709424889E-3,3.0424E-2,2.8014000000000001E-2
201003,1169.43,21.904,60.930000000000007,0.38187817029778121,1.5E-3,5.2699999999999997E-2,6.2699999999999992E-2,4.5777699999999998E-2,2.6390107465545504E-2,1E-4,4.1062835365712758E-3,-1.7875499999999999E-2,4.5082999999999998E-3,6.3340883198182026E-4,6.1013999999999999E-2,5.9429999999999997E-2
201004,1186.69,21.948333333333331,62.986666666666665,0.37660612920250602,1.6000000000000001E-3,5.2900000000000003E-2,6.25E-2,4.3735799999999998E-2,2.6651120629446728E-2,1E-4,1.736884910697345E-3,3.03965E-2,3.57402E-2,1.7938347506958996E-3,1.5977000000000002E-2,1.4957E-2
201005,1089.4100000000001,21.992666666666665,65.043333333333322,0.40900279481445018,1.6000000000000001E-3,4.9599999999999998E-2,6.0499999999999998E-2,4.0681000000000002E-2,2.5719664224431237E-2,1E-4,7.75197354237811E-4,4.3683600000000003E-2,-5.1031000000000002E-3,8.1078431952013186E-3,-8.0111000000000002E-2,-8.2336999999999994E-2
201006,1030.71,22.036999999999999,67.099999999999994,0.42417654148446593,1.1999999999999999E-3,4.8799999999999996E-2,6.2300000000000001E-2,3.7607399999999999E-2,1.8775880843890366E-2,1E-4,-9.7626708467390966E-4,4.4564300000000001E-2,5.1945400000000003E-2,5.5917547911312482E-3,-5.3525000000000003E-2,-5.5114999999999997E-2
201007,1101.5999999999999,22.142333333333333,68.686666666666667,0.39613355322121085,1.6000000000000001E-3,4.7199999999999999E-2,6.0100000000000001E-2,3.7657599999999999E-2,1.5556761446646928E-2,1E-4,2.1104305737162932E-4,2.4380999999999999E-3,1.69798E-2,3.3487857875525752E-3,7.0451E-2,6.862E-2
201008,1049.33,22.247666666666667,70.273333333333326,0.41398161905674846,1.6000000000000001E-3,4.4900000000000002E-2,5.6600000000000004E-2,3.2707800000000002E-2,1.1217719354637511E-2,1E-4,1.3806642784079948E-3,7.02126E-2,4.7318800000000001E-2,2.7046020741628919E-3,-4.5434000000000002E-2,-4.7840000000000001E-2
201009,1141.2,22.353000000000002,71.86,0.3843057827874361,1.5E-3,4.53E-2,5.6600000000000004E-2,3.4063000000000003E-2,3.3375091320580388E-3,1E-4,5.8173623071566816E-4,-1.5330099999999999E-2,-1.4394799999999999E-2,2.3371834354522858E-3,9.0383000000000005E-2,8.8750999999999997E-2
201010,1183.26,22.478333333333335,73.69,0.37288728594042309,1.2999999999999999E-3,4.6799999999999994E-2,5.7200000000000001E-2,3.6715699999999997E-2,7.2316414999466653E-3,1E-4,1.2451988884769616E-3,-3.1738700000000002E-2,-2.0274500000000001E-2,1.080070447467861E-3,3.8725999999999997E-2,3.7081000000000003E-2
201011,1180.55,22.603666666666669,75.52,0.37669475432536009,1.4000000000000002E-3,4.87E-2,5.9200000000000003E-2,3.80256E-2,1.4798007305748375E-2,1E-4,4.206464238194485E-4,-1.37264E-2,-5.7273999999999997E-3,1.737952020951429E-3,-5.1E-5,-2.5709999999999999E-3
201012,1257.6400000000001,22.728999999999999,77.349999999999994,0.35810031690752153,1.4000000000000002E-3,5.0199999999999995E-2,6.0999999999999999E-2,4.1378199999999997E-2,1.261184894228388E-2,1E-4,1.718440789203024E-3,-3.8814300000000003E-2,-3.6191000000000001E-3,8.321360373712551E-4,6.7054000000000002E-2,6.5249000000000001E-2
201101,1286.1199999999999,22.963000000000001,78.67,0.34863222370128311,1.5E-3,5.04E-2,6.0899999999999996E-2,4.3200000000000002E-2,1.5367884875180222E-2,1E-4,4.7632300539741657E-3,-1.9599999999999999E-2,-1.9800000000000002E-2,8.6323005418803035E-4,2.3349000000000002E-2,2.2318999999999999E-2
201102,1327.22,23.197000000000003,79.990000000000009,0.33909657346352218,1.2999999999999999E-3,5.2199999999999996E-2,6.1500000000000006E-2,4.2599999999999999E-2,1.5918107872049402E-2,1E-4,4.9313650254514396E-3,1.1299999999999999E-2,1.5699999999999999E-2,1.0655333840297581E-3,3.2508000000000002E-2,3.0251E-2
201103,1325.83,23.431000000000004,81.31,0.35426993935743722,1E-3,5.1299999999999998E-2,6.0299999999999999E-2,4.2900000000000001E-2,1.2476022425309838E-2,1E-4,9.7510720305094001E-3,-5.9999999999999995E-4,-7.1999999999999998E-3,2.3472642623941094E-3,6.2500000000000001E-4,-8.6700000000000004E-4
201104,1363.61,23.734333333333339,82.163333333333327,0.34069680122773904,5.9999999999999995E-4,5.16E-2,6.0199999999999997E-2,4.1599999999999998E-2,9.3802003581015831E-3,0,6.4394295354570641E-3,1.9900000000000001E-2,2.3900000000000001E-2,6.3653030118415721E-4,2.9440999999999998E-2,2.8358000000000001E-2
201105,1345.2,24.03766666666667,83.016666666666666,0.34722218907396224,4.0000000000000002E-4,4.9599999999999998E-2,5.7800000000000004E-2,3.9100000000000003E-2,9.116843627235206E-3,0,4.7041875272335609E-3,3.5499999999999997E-2,2.5700000000000001E-2,9.3420362216688961E-4,-1.1313E-2,-1.3572000000000001E-2
201106,1320.64,24.341000000000001,83.86999999999999,0.35157003916438573,4.0000000000000002E-4,4.99E-2,5.7500000000000002E-2,4.0899999999999999E-2,1.1733553158478681E-2,0,-1.0709670566992902E-3,-1.7899999999999999E-2,-2.1000000000000001E-2,2.2947473904577844E-3,-1.6545000000000001E-2,-1.8106000000000001E-2
201107,1292.28,24.621000000000002,84.906666666666652,0.3594189030275281,4.0000000000000002E-4,4.9299999999999997E-2,5.7599999999999998E-2,3.78E-2,1.2370560472654652E-2,0,8.8604566679362229E-4,4.2199999999999994E-2,4.7300000000000002E-2,1.8307399767004712E-3,-1.9827999999999998E-2,-2.0982000000000001E-2
